State,Alleged_Sexual_Harassment,Alleged_Racial_Harassment,Alleged_Disability_Harassment,Alleged_Orientation_Harassment,Alleged_Religion_Harassment
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,1,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,1,1,1,1
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,1,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,0,1,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,1,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,2,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,1,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,1,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,1,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,2,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,2,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,1,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,1,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,0,0,0
Florida,0,2,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,3,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,1,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,1,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,1,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,1
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,0,1,0
Florida,0,0,0,0,0
Florida,1,0,0,1,0
Florida,0,0,1,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,2,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,1,0
Florida,0,0,0,0,0
Florida,0,0,1,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,0,0,0
Florida,0,0,0,1,0
Florida,0,0,0,0,0
Florida,0,1,0,1,1
Florida,0,0,0,0,0
Florida,0,0,1,1,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,1,2,0
Florida,0,0,0,0,0
Florida,0,1,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,2,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,1,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
Florida,0,0,0,0,0
